"User","Trip","Speeding"
"Bt3s4PodWZWo0MZssJpBQOKeL0q2",1598331762420,426
"Bt3s4PodWZWo0MZssJpBQOKeL0q2",1599517540619,496
"Bt3s4PodWZWo0MZssJpBQOKeL0q2",1600060264424,552
"Bt3s4PodWZWo0MZssJpBQOKeL0q2",1600233637741,550
"Bt3s4PodWZWo0MZssJpBQOKeL0q2",1598591511029,560
"Bt3s4PodWZWo0MZssJpBQOKeL0q2",1600295114587,523
"Bt3s4PodWZWo0MZssJpBQOKeL0q2",1598912772741,487
"Bt3s4PodWZWo0MZssJpBQOKeL0q2",1599023869248,598
"Bt3s4PodWZWo0MZssJpBQOKeL0q2",1600727270146,423
"Bt3s4PodWZWo0MZssJpBQOKeL0q2",1600405992001,494
"Bt3s4PodWZWo0MZssJpBQOKeL0q2",1598826208089,527
"Bt3s4PodWZWo0MZssJpBQOKeL0q2",1599196486257,523
"Bt3s4PodWZWo0MZssJpBQOKeL0q2",1598221264070,476
"Bt3s4PodWZWo0MZssJpBQOKeL0q2",1599801407459,513
"Bt3s4PodWZWo0MZssJpBQOKeL0q2",1599896141069,320
"Bt3s4PodWZWo0MZssJpBQOKeL0q2",1599171878317,502
"Bt3s4PodWZWo0MZssJpBQOKeL0q2",1600208779084,527
"Bt3s4PodWZWo0MZssJpBQOKeL0q2",1598999095759,469
"Bt3s4PodWZWo0MZssJpBQOKeL0q2",1599776893018,471
"btWYDfinGaXziefgRJTfUIdTA5r1",1598150293748,809
"btWYDfinGaXziefgRJTfUIdTA5r1",1599119190085,510
"btWYDfinGaXziefgRJTfUIdTA5r1",1598311884992,715
"btWYDfinGaXziefgRJTfUIdTA5r1",1598003719670,770
"btWYDfinGaXziefgRJTfUIdTA5r1",1598519921260,503
"btWYDfinGaXziefgRJTfUIdTA5r1",1598484516238,826
"btWYDfinGaXziefgRJTfUIdTA5r1",1598153103324,805
"btWYDfinGaXziefgRJTfUIdTA5r1",1598225114197,756
"btWYDfinGaXziefgRJTfUIdTA5r1",1598432959249,363
"btWYDfinGaXziefgRJTfUIdTA5r1",1598260999332,284
"btWYDfinGaXziefgRJTfUIdTA5r1",1598093603551,1165
"btWYDfinGaXziefgRJTfUIdTA5r1",1598608432128,531
"btWYDfinGaXziefgRJTfUIdTA5r1",1598684572386,584
"btWYDfinGaXziefgRJTfUIdTA5r1",1599139266145,210
"btWYDfinGaXziefgRJTfUIdTA5r1",1598346948555,668
"btWYDfinGaXziefgRJTfUIdTA5r1",1599125671910,253
"btWYDfinGaXziefgRJTfUIdTA5r1",1599090179515,596
"BUG87yXhAXTfLajbGP3iFLRAlnw1",1598496378278,595
"BUG87yXhAXTfLajbGP3iFLRAlnw1",1598332939925,1373
"BUG87yXhAXTfLajbGP3iFLRAlnw1",1598238097988,197
"BUG87yXhAXTfLajbGP3iFLRAlnw1",1598246123407,1343
"BUG87yXhAXTfLajbGP3iFLRAlnw1",1598837192886,346
"BUG87yXhAXTfLajbGP3iFLRAlnw1",1599033867694,866
"BUG87yXhAXTfLajbGP3iFLRAlnw1",1598321744602,862
"BUG87yXhAXTfLajbGP3iFLRAlnw1",1598513177994,632
"BUG87yXhAXTfLajbGP3iFLRAlnw1",1597889509380,777
"BUG87yXhAXTfLajbGP3iFLRAlnw1",1598409727743,155
"BUG87yXhAXTfLajbGP3iFLRAlnw1",1598848313061,789
"BUG87yXhAXTfLajbGP3iFLRAlnw1",1598431359627,569
"BUG87yXhAXTfLajbGP3iFLRAlnw1",1599449324451,559
"BUG87yXhAXTfLajbGP3iFLRAlnw1",1598834384875,221
"BUG87yXhAXTfLajbGP3iFLRAlnw1",1598943779677,693
"BUG87yXhAXTfLajbGP3iFLRAlnw1",1598928875583,940
"BUG87yXhAXTfLajbGP3iFLRAlnw1",1598604714542,519
"BUG87yXhAXTfLajbGP3iFLRAlnw1",1598860256986,595
"BUG87yXhAXTfLajbGP3iFLRAlnw1",1598233110807,1161
"BUG87yXhAXTfLajbGP3iFLRAlnw1",1599013704184,1267
"BUG87yXhAXTfLajbGP3iFLRAlnw1",1598424953909,807
"BUG87yXhAXTfLajbGP3iFLRAlnw1",1598911655490,888
"C5njjGA68iVdN0cEL41EufbVz0K2",1600694154923,54
"C5njjGA68iVdN0cEL41EufbVz0K2",1599798657115,46
"C5njjGA68iVdN0cEL41EufbVz0K2",1600077595522,120
"C5njjGA68iVdN0cEL41EufbVz0K2",1598744110361,246
"C5njjGA68iVdN0cEL41EufbVz0K2",1598620382849,18
"C5njjGA68iVdN0cEL41EufbVz0K2",1601632887992,879
"C5njjGA68iVdN0cEL41EufbVz0K2",1601607379248,5211
"C5njjGA68iVdN0cEL41EufbVz0K2",1598355731770,122
"C5njjGA68iVdN0cEL41EufbVz0K2",1601435195565,61
"C5njjGA68iVdN0cEL41EufbVz0K2",1600586455009,461
"C5njjGA68iVdN0cEL41EufbVz0K2",1601200819906,86
"C5njjGA68iVdN0cEL41EufbVz0K2",1601784784103,4058
"C5njjGA68iVdN0cEL41EufbVz0K2",1601780918256,1010
"C5njjGA68iVdN0cEL41EufbVz0K2",1599989053870,93
"C5njjGA68iVdN0cEL41EufbVz0K2",1601189121456,60
"C5njjGA68iVdN0cEL41EufbVz0K2",1601701422908,172
"C5njjGA68iVdN0cEL41EufbVz0K2",1601710250266,254
"C5njjGA68iVdN0cEL41EufbVz0K2",1598147168634,2584
"C5njjGA68iVdN0cEL41EufbVz0K2",1601716117623,174
"C5njjGA68iVdN0cEL41EufbVz0K2",1598960808693,22
"C5njjGA68iVdN0cEL41EufbVz0K2",1599974310908,96
"C5njjGA68iVdN0cEL41EufbVz0K2",1599313156985,149
"C5njjGA68iVdN0cEL41EufbVz0K2",1598002908619,69
"C5njjGA68iVdN0cEL41EufbVz0K2",1598174822522,1493
"C5njjGA68iVdN0cEL41EufbVz0K2",1599300208290,84
"C5njjGA68iVdN0cEL41EufbVz0K2",1598761765740,6
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1597959050399,179
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1600033738734,100
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1600772900320,119
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1600686318558,73
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1599877091573,431
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1599169400097,160
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1601241129568,136
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1599279483973,43
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1599563380442,164
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1598478303207,161
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1598962026243,236
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1599476693328,143
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1599735644372,132
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1599514973753,142
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1601023141504,215
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1599365407112,408
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1600638044186,123
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1599131303159,187
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1599813017987,147
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1600081420272,117
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1601367222382,237
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1601330367513,112
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1598332737799,120
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1600982997988,152
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1599082493263,83
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1601174846082,787
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1599774244342,159
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1598266998467,249
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1598218892592,156
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1598871748878,155
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1599428697299,112
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1601374970987,4229
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1598824292980,169
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1601099577942,193
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1602019059156,124
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1598752269292,142
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1600897972503,118
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1599882622568,474
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1600570200054,335
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1601685976730,1770
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1598525977451,182
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1601291117629,141
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1599963758494,227
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1600859024208,177
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1600724645168,149
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1600811073700,183
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1599044792766,146
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1600947008467,193
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1601696657737,1733
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1598325854097,156
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1598909444138,231
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1601421314538,347
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1599601790853,118
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1597998565783,227
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1598305323138,246
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1601169814136,597
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1598996594962,125
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1599687379310,159
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1598563964354,111
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1599208512846,155
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1599649656803,172
"c7Bg4SA7GPXdkgwLxEsr6ECp1fW2",1599369815890,430
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1600397678037,554
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1599209309560,272
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1599101873359,253
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1600901070472,314
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1600727410028,295
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1598398920559,398
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1600155472846,369
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1600037470827,311
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1598488882904,370
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1599729935663,169
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1598437903759,377
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1600296344875,285
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1600121621521,186
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1598225315572,301
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1600381593123,324
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1599778119451,314
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1600985685195,300
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1599433063458,297
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1599175169783,308
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1599104695736,451
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1600766477652,108
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1599519915953,253
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1600934823745,420
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1599003790392,314
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1600250355053,274
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1598519662541,117
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1600209111569,310
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1600850715136,259
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1600641129040,365
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1598312675639,357
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1598259626242,349
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1598673974461,293
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1598917017914,323
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1598950677213,652
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1600423182087,247
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1599692541061,113
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1600071324554,312
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1599556016376,241
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1598668304071,1454
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1598571423554,317
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1598349974660,379
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1599642165845,273
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1599088873124,268
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1599812099018,388
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1598605035965,201
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1598830646947,322
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1599606147059,296
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1600674877233,371
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1600329912605,351
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1598864615761,616
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1599040989298,306
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1600814777737,256
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1599123266310,346
"cE2wl5RFfjZKbCFRfIOMVZ3F3vb2",1599467127006,333
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1600350477224,672
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1599971132420,293
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1601617480741,503
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1599480357916,632
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1598681579194,417
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1601008604668,201
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1601645866405,693
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1598431166916,259
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1600163109198,236
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1600586799627,206
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1599566643616,593
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1598055711474,641
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1600171072532,610
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1601182585600,178
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1601962623761,129
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1599987405145,284
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1600260903706,716
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1600951666660,614
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1601638203512,578
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1601802184981,500
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1601127054403,645
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1599383271273,350
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1598591768440,148
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1601788682962,385
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1598358335376,657
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1598698676363,426
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1598156906381,510
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1600681725554,151
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1598961059342,612
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1599368289250,441
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1601563801408,611
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1600696388861,651
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1598503163026,192
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1598529140364,516
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1598420020081,422
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1600521274699,644
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1597924718525,565
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1597918503556,565
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1599209417627,278
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1599135064406,568
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1601813839591,195
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1600941536319,85
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1598266517937,773
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1600592103933,271
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1598838234083,170
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1601699896216,331
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1598170673837,408
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1601992445585,693
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1601734840097,668
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1601541276347,796
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1598605579249,181
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1599349050600,263
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1599037709737,382
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1600344677134,467
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1599127023395,233
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1599307692422,684
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1600780477413,505
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1601854624534,359
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1599699190320,183
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1600765631506,271
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1598953284888,198
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1601675309818,688
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1599558068963,440
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1600475093243,513
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1598352865408,177
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1597906942253,370
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1601080586734,522
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1598669763770,371
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1599998522961,248
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1598515614085,558
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1601024586575,224
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1598186289667,286
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1598000170645,171
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1598845803302,258
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1598100233573,628
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1600333304028,97
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1600576650849,464
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1599204972373,175
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1601970423394,277
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1601977873687,230
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1599473394802,125
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1599438217918,192
"cFZAYYQ5hdbpJZzoDuPt4ExENKn2",1598662520134,426
"cICfYlAaOEPhSJP89uR3acW2iAm1",1601682489210,4702
"cICfYlAaOEPhSJP89uR3acW2iAm1",1599211016908,295
"cICfYlAaOEPhSJP89uR3acW2iAm1",1599433369094,261
"cICfYlAaOEPhSJP89uR3acW2iAm1",1597965536222,414
"cICfYlAaOEPhSJP89uR3acW2iAm1",1600942721342,408
"cICfYlAaOEPhSJP89uR3acW2iAm1",1598397545312,294
"cICfYlAaOEPhSJP89uR3acW2iAm1",1599470632375,297
"cICfYlAaOEPhSJP89uR3acW2iAm1",1600903289867,372
"cICfYlAaOEPhSJP89uR3acW2iAm1",1598952219856,303
"cICfYlAaOEPhSJP89uR3acW2iAm1",1600989455336,368
"cICfYlAaOEPhSJP89uR3acW2iAm1",1600038022264,295
"cICfYlAaOEPhSJP89uR3acW2iAm1",1598663579165,7100
"cICfYlAaOEPhSJP89uR3acW2iAm1",1599647338146,391
"cICfYlAaOEPhSJP89uR3acW2iAm1",1601452534537,1807
"cICfYlAaOEPhSJP89uR3acW2iAm1",1599175326855,369
"cICfYlAaOEPhSJP89uR3acW2iAm1",1600696323557,492
"cICfYlAaOEPhSJP89uR3acW2iAm1",1598261708521,360
"cICfYlAaOEPhSJP89uR3acW2iAm1",1598483748263,386
"cICfYlAaOEPhSJP89uR3acW2iAm1",1600730720497,449
"cICfYlAaOEPhSJP89uR3acW2iAm1",1598223445449,362
"cICfYlAaOEPhSJP89uR3acW2iAm1",1601297261669,395
"cICfYlAaOEPhSJP89uR3acW2iAm1",1598436262323,385
"cICfYlAaOEPhSJP89uR3acW2iAm1",1599563351423,264
"cICfYlAaOEPhSJP89uR3acW2iAm1",1599985943996,1431
"cICfYlAaOEPhSJP89uR3acW2iAm1",1601025936601,212
"cICfYlAaOEPhSJP89uR3acW2iAm1",1599520967209,284
"cICfYlAaOEPhSJP89uR3acW2iAm1",1598605826993,222
"cICfYlAaOEPhSJP89uR3acW2iAm1",1599270365500,832
"cICfYlAaOEPhSJP89uR3acW2iAm1",1600853293642,296
"cICfYlAaOEPhSJP89uR3acW2iAm1",1598002504998,252
"cICfYlAaOEPhSJP89uR3acW2iAm1",1600475184637,3394
"cICfYlAaOEPhSJP89uR3acW2iAm1",1598915746570,361
"cICfYlAaOEPhSJP89uR3acW2iAm1",1601605751659,3598
"cICfYlAaOEPhSJP89uR3acW2iAm1",1599359145993,348
"cICfYlAaOEPhSJP89uR3acW2iAm1",1600816793755,333
"cICfYlAaOEPhSJP89uR3acW2iAm1",1598570179161,390
"cICfYlAaOEPhSJP89uR3acW2iAm1",1598522244923,404
"cICfYlAaOEPhSJP89uR3acW2iAm1",1601431240399,3368
"cICfYlAaOEPhSJP89uR3acW2iAm1",1598053200819,4270
"cICfYlAaOEPhSJP89uR3acW2iAm1",1598310971593,327
"cICfYlAaOEPhSJP89uR3acW2iAm1",1599967189109,738
"cICfYlAaOEPhSJP89uR3acW2iAm1",1600465924372,3782
"cICfYlAaOEPhSJP89uR3acW2iAm1",1599693656516,417
"cICfYlAaOEPhSJP89uR3acW2iAm1",1598770124048,5137
"cICfYlAaOEPhSJP89uR3acW2iAm1",1599261867115,891
"cICfYlAaOEPhSJP89uR3acW2iAm1",1598346770918,281
"cICfYlAaOEPhSJP89uR3acW2iAm1",1599607374481,384
"cICfYlAaOEPhSJP89uR3acW2iAm1",1599723348036,1885
"cICfYlAaOEPhSJP89uR3acW2iAm1",1599735690842,2516
"cICfYlAaOEPhSJP89uR3acW2iAm1",1599127364408,445
"cICfYlAaOEPhSJP89uR3acW2iAm1",1599088810292,289
"cICfYlAaOEPhSJP89uR3acW2iAm1",1601594742084,0
"cICfYlAaOEPhSJP89uR3acW2iAm1",1600642650243,260
"cICfYlAaOEPhSJP89uR3acW2iAm1",1598677284754,1913
"cICfYlAaOEPhSJP89uR3acW2iAm1",1599974300153,796
"cICfYlAaOEPhSJP89uR3acW2iAm1",1598061811238,4492
"cICfYlAaOEPhSJP89uR3acW2iAm1",1599002437096,302
"cICfYlAaOEPhSJP89uR3acW2iAm1",1601247488227,358
"cICfYlAaOEPhSJP89uR3acW2iAm1",1601474771030,2127
"cICfYlAaOEPhSJP89uR3acW2iAm1",1600765976624,294
"CLBITJM97rZ208QjDU6hiodkJRS2",1601909522970,109
"CLBITJM97rZ208QjDU6hiodkJRS2",1601101218139,139
"CLBITJM97rZ208QjDU6hiodkJRS2",1599819133253,3835
"CLBITJM97rZ208QjDU6hiodkJRS2",1599129139859,1265
"CLBITJM97rZ208QjDU6hiodkJRS2",1599664192894,1163
"CLBITJM97rZ208QjDU6hiodkJRS2",1601513281406,3197
"CLBITJM97rZ208QjDU6hiodkJRS2",1599484938870,118
"CLBITJM97rZ208QjDU6hiodkJRS2",1599571734247,272
"CLBITJM97rZ208QjDU6hiodkJRS2",1600856022558,3193
"CLBITJM97rZ208QjDU6hiodkJRS2",1601525326048,756
"CLBITJM97rZ208QjDU6hiodkJRS2",1600696953392,300
"CLBITJM97rZ208QjDU6hiodkJRS2",1601789725219,893
"CLBITJM97rZ208QjDU6hiodkJRS2",1599561136780,1007
"CLBITJM97rZ208QjDU6hiodkJRS2",1599650692665,1653
"CLBITJM97rZ208QjDU6hiodkJRS2",1598091207485,667
"CLBITJM97rZ208QjDU6hiodkJRS2",1601029437747,2989
"CLBITJM97rZ208QjDU6hiodkJRS2",1599906095725,1932
"CLBITJM97rZ208QjDU6hiodkJRS2",1601628669044,393
"CLBITJM97rZ208QjDU6hiodkJRS2",1601700139922,550
"CLBITJM97rZ208QjDU6hiodkJRS2",1599489070034,1359
"CLBITJM97rZ208QjDU6hiodkJRS2",1599978201891,671
"CLBITJM97rZ208QjDU6hiodkJRS2",1601469788671,350
"CLBITJM97rZ208QjDU6hiodkJRS2",1601133090973,1156
"CLBITJM97rZ208QjDU6hiodkJRS2",1598350581380,1782
"CLBITJM97rZ208QjDU6hiodkJRS2",1601891556560,1707
"CLBITJM97rZ208QjDU6hiodkJRS2",1600268421036,788
"CLBITJM97rZ208QjDU6hiodkJRS2",1601115584230,2820
"CLBITJM97rZ208QjDU6hiodkJRS2",1600871410833,484
"CLBITJM97rZ208QjDU6hiodkJRS2",1600512291937,740
"CLBITJM97rZ208QjDU6hiodkJRS2",1601641951323,1834
"CLBITJM97rZ208QjDU6hiodkJRS2",1600770875865,1312
"CLBITJM97rZ208QjDU6hiodkJRS2",1599734237862,4029
"CLBITJM97rZ208QjDU6hiodkJRS2",1598955846319,2482
"CLBITJM97rZ208QjDU6hiodkJRS2",1600520750700,471
"CLBITJM97rZ208QjDU6hiodkJRS2",1600095041978,280
